version,conformance,agent,author,timestamp,name,altname,class,catalog,publisher,developer,region,players,date,subclass,portdeveloper,system,crc,sha1,dump,dumper,datedumped,revision,prototype,type,pcb,mapper,name2,size,crc3,sha14,id,size5,id6,type7,battery,number,function,size8,crc9,sha110,name11,id12,number13,function14,h,v,type15,size16,battery17,id18,type19,name20
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 2,,Licensed,NES-2C-USA,Data East,Ocean,USA,1,1991-04,,,NES-NTSC,990985C0,AA08F65D6333448F088D8DCE32F3895662B577DE,ok,polarz,4/21/2006,A,,NES-SLRROM,NES-SLRROM-01,1,,,,,,,,,,,,128k,086FBCB2,5CB45F505AB822BB41664F0444E31BE3883AE14F,NES-2C-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 2,,Licensed,NES-2C-USA,Data East,Ocean,USA,1,1991-04,,,NES-NTSC,990985C0,AA08F65D6333448F088D8DCE32F3895662B577DE,ok,polarz,4/21/2006,A,,NES-SLRROM,NES-SLRROM-01,1,,,,,,,,,,,,,,,,,,,,,6113B1,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 2,,Licensed,NES-2C-AUS,Ocean,Ocean,Australia,1,1991,,,NES-PAL-A,89821E2B,F1484A3E93F7F4D916FABB4808D3301B35E5BBF7,ok,Kinopio,6/10/2011,,,NES-SLROM,NES-SLROM-06,1,PAL-2C-0 PRG,128k,40C9E3EE,9129B9F39C210FBBBF0C2C51D8E7C8EBEA115D9A,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 2,,Licensed,NES-2C-AUS,Ocean,Ocean,Australia,1,1991,,,NES-PAL-A,89821E2B,F1484A3E93F7F4D916FABB4808D3301B35E5BBF7,ok,Kinopio,6/10/2011,,,NES-SLROM,NES-SLROM-06,1,,,,,,,,MMC1B2,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 2,,Licensed,NES-2C-AUS,Ocean,Ocean,Australia,1,1991,,,NES-PAL-A,89821E2B,F1484A3E93F7F4D916FABB4808D3301B35E5BBF7,ok,Kinopio,6/10/2011,,,NES-SLROM,NES-SLROM-06,1,,,,,,,,,,,,128k,698FE8AB,17BFA5747784B77CD33AF54051F1D2D87C89EDAC,PAL-2C-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 2,,Licensed,NES-2C-AUS,Ocean,Ocean,Australia,1,1991,,,NES-PAL-A,89821E2B,F1484A3E93F7F4D916FABB4808D3301B35E5BBF7,ok,Kinopio,6/10/2011,,,NES-SLROM,NES-SLROM-06,1,,,,,,,,,,,,,,,,,,,,,3197A,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 2,,Licensed,NES-2C-ESP,Ocean,Ocean,Spain,1,1992-05-16,,,NES-PAL-B,89821E2B,F1484A3E93F7F4D916FABB4808D3301B35E5BBF7,ok,piteta,8/3/2007,,,NES-SLROM,NES-SLROM-06,1,PAL-2C-0 PRG,128k,40C9E3EE,9129B9F39C210FBBBF0C2C51D8E7C8EBEA115D9A,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 2,,Licensed,NES-2C-ESP,Ocean,Ocean,Spain,1,1992-05-16,,,NES-PAL-B,89821E2B,F1484A3E93F7F4D916FABB4808D3301B35E5BBF7,ok,piteta,8/3/2007,,,NES-SLROM,NES-SLROM-06,1,,,,,,,,MMC1B3,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 2,,Licensed,NES-2C-ESP,Ocean,Ocean,Spain,1,1992-05-16,,,NES-PAL-B,89821E2B,F1484A3E93F7F4D916FABB4808D3301B35E5BBF7,ok,piteta,8/3/2007,,,NES-SLROM,NES-SLROM-06,1,,,,,,,,,,,,128k,698FE8AB,17BFA5747784B77CD33AF54051F1D2D87C89EDAC,PAL-2C-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 2,,Licensed,NES-2C-ESP,Ocean,Ocean,Spain,1,1992-05-16,,,NES-PAL-B,89821E2B,F1484A3E93F7F4D916FABB4808D3301B35E5BBF7,ok,piteta,8/3/2007,,,NES-SLROM,NES-SLROM-06,1,,,,,,,,,,,,,,,,,,,,,3195A,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 3,,Licensed,NES-R3-USA,Ocean,Probe,USA,1,1992-08,,,NES-NTSC,96087988,338F99B32B26FFBEFB5BE92AC27AC3295713FDDC,ok,bootgod,12/2/2006,,,NES-SLROM,NES-SLROM-06,1,NES-R3-0 PRG,128k,AF4B5C8A,410EA33BB442894E5A3FCB2AFC9F461804D3A4F2,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 3,,Licensed,NES-R3-USA,Ocean,Probe,USA,1,1992-08,,,NES-NTSC,96087988,338F99B32B26FFBEFB5BE92AC27AC3295713FDDC,ok,bootgod,12/2/2006,,,NES-SLROM,NES-SLROM-06,1,,,,,,,,MMC1B2,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 3,,Licensed,NES-R3-USA,Ocean,Probe,USA,1,1992-08,,,NES-NTSC,96087988,338F99B32B26FFBEFB5BE92AC27AC3295713FDDC,ok,bootgod,12/2/2006,,,NES-SLROM,NES-SLROM-06,1,,,,,,,,,,,,128k,4F496603,4070ECC5CF7256043AEE9E3A6ED8B924AB4B6BAC,NES-R3-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 3,,Licensed,NES-R3-USA,Ocean,Probe,USA,1,1992-08,,,NES-NTSC,96087988,338F99B32B26FFBEFB5BE92AC27AC3295713FDDC,ok,bootgod,12/2/2006,,,NES-SLROM,NES-SLROM-06,1,,,,,,,,,,,,,,,,,,,,,6113B1,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 3,,Licensed,NES-R3-ESP,Ocean,Probe,Spain,1,1994-07-28,,,NES-PAL-B,A8D93537,FE6A2F35CCD699C1324A786A733DFDAC26794C51,ok,efnes,7/23/2006,,,NES-SLROM,NES-SLROM-06,1,PAL-R3-0 PRG,128k,06FCD47A,DA9F0C3689E76CFED96C0C603101D91C029CC965,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 3,,Licensed,NES-R3-ESP,Ocean,Probe,Spain,1,1994-07-28,,,NES-PAL-B,A8D93537,FE6A2F35CCD699C1324A786A733DFDAC26794C51,ok,efnes,7/23/2006,,,NES-SLROM,NES-SLROM-06,1,,,,,,,,MMC1B3,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 3,,Licensed,NES-R3-ESP,Ocean,Probe,Spain,1,1994-07-28,,,NES-PAL-B,A8D93537,FE6A2F35CCD699C1324A786A733DFDAC26794C51,ok,efnes,7/23/2006,,,NES-SLROM,NES-SLROM-06,1,,,,,,,,,,,,128k,4F496603,4070ECC5CF7256043AEE9E3A6ED8B924AB4B6BAC,NES-R3-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RoboCop 3,,Licensed,NES-R3-ESP,Ocean,Probe,Spain,1,1994-07-28,,,NES-PAL-B,A8D93537,FE6A2F35CCD699C1324A786A733DFDAC26794C51,ok,efnes,7/23/2006,,,NES-SLROM,NES-SLROM-06,1,,,,,,,,,,,,,,,,,,,,,3195A,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Robodemons,,Unlicensed,CDR-RS-81012,Color Dreams,Color Dreams,USA,1,1990,,,NES-NTSC,10124E09,F11AF8758F073BB9A130884E81A09E8AD86545BB,ok,bootgod,9/17/2006,,,COLORDREAMS-74*377,UNK-COLORDREAMS-REVA,11,,64k,1F5F88DD,D952E2156478211A5E766EB853E57CC97ECB5784,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Robodemons,,Unlicensed,CDR-RS-81012,Color Dreams,Color Dreams,USA,1,1990,,,NES-NTSC,10124E09,F11AF8758F073BB9A130884E81A09E8AD86545BB,ok,bootgod,9/17/2006,,,COLORDREAMS-74*377,UNK-COLORDREAMS-REVA,11,,,,,,,,74xx377,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Robodemons,,Unlicensed,CDR-RS-81012,Color Dreams,Color Dreams,USA,1,1990,,,NES-NTSC,10124E09,F11AF8758F073BB9A130884E81A09E8AD86545BB,ok,bootgod,9/17/2006,,,COLORDREAMS-74*377,UNK-COLORDREAMS-REVA,11,,,,,,,,,,,,64k,62AE739C,9DBD9B1DAC22AAA50353FAD2FB4062D62A390192,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Robodemons,,Unlicensed,CDR-RS-81012,Color Dreams,Color Dreams,USA,1,1990,,,NES-NTSC,10124E09,F11AF8758F073BB9A130884E81A09E8AD86545BB,ok,bootgod,9/17/2006,,,COLORDREAMS-74*377,UNK-COLORDREAMS-REVA,11,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Robodemons,,Unlicensed,CDR-RS-81012,Color Dreams,Color Dreams,USA,1,1990,,,NES-NTSC,10124E09,F11AF8758F073BB9A130884E81A09E8AD86545BB,ok,bootgod,9/17/2006,,,COLORDREAMS-74*377,UNK-COLORDREAMS-REVA,11,,,,,,,,,,,,,,,,,,,,,CIC Stun,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rock'n' Ball,,Licensed,NES-R4-USA,NTVIC,KID,USA,4,1990-01,,,NES-NTSC,476E022B,AEBDCDA1709DEAA6E3E9A05C92D8531501F296CF,ok,bootgod,12/30/2005,,,NES-TFROM,NES-TFROM-02,4,NES-R4-0 PRG,128k,066F5A83,A4440EDB503F00C3460AE1C96FAF7DA625865F2B,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rock'n' Ball,,Licensed,NES-R4-USA,NTVIC,KID,USA,4,1990-01,,,NES-NTSC,476E022B,AEBDCDA1709DEAA6E3E9A05C92D8531501F296CF,ok,bootgod,12/30/2005,,,NES-TFROM,NES-TFROM-02,4,,,,,,,,MMC3A,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rock'n' Ball,,Licensed,NES-R4-USA,NTVIC,KID,USA,4,1990-01,,,NES-NTSC,476E022B,AEBDCDA1709DEAA6E3E9A05C92D8531501F296CF,ok,bootgod,12/30/2005,,,NES-TFROM,NES-TFROM-02,4,,,,,,,,,,,,64k,DCA8DE82,8136C4288DEDA1C42EBDD2F1397D9EBCC6EF7CC5,NES-R4-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rock'n' Ball,,Licensed,NES-R4-USA,NTVIC,KID,USA,4,1990-01,,,NES-NTSC,476E022B,AEBDCDA1709DEAA6E3E9A05C92D8531501F296CF,ok,bootgod,12/30/2005,,,NES-TFROM,NES-TFROM-02,4,,,,,,,,,,,,,,,,,,,,,6113B1,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rock'n' Ball,,Licensed,NES-R4-USA,NTVIC,KID,USA,4,1990-01,,,NES-NTSC,476E022B,AEBDCDA1709DEAA6E3E9A05C92D8531501F296CF,ok,bootgod,12/30/2005,,,NES-TFROM,NES-TFROM-03,4,NES-R4-0 PRG,128k,066F5A83,A4440EDB503F00C3460AE1C96FAF7DA625865F2B,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rock'n' Ball,,Licensed,NES-R4-USA,NTVIC,KID,USA,4,1990-01,,,NES-NTSC,476E022B,AEBDCDA1709DEAA6E3E9A05C92D8531501F296CF,ok,bootgod,12/30/2005,,,NES-TFROM,NES-TFROM-03,4,,,,,,,,MMC3A,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rock'n' Ball,,Licensed,NES-R4-USA,NTVIC,KID,USA,4,1990-01,,,NES-NTSC,476E022B,AEBDCDA1709DEAA6E3E9A05C92D8531501F296CF,ok,bootgod,12/30/2005,,,NES-TFROM,NES-TFROM-03,4,,,,,,,,,,,,64k,DCA8DE82,8136C4288DEDA1C42EBDD2F1397D9EBCC6EF7CC5,NES-R4-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rock'n' Ball,,Licensed,NES-R4-USA,NTVIC,KID,USA,4,1990-01,,,NES-NTSC,476E022B,AEBDCDA1709DEAA6E3E9A05C92D8531501F296CF,ok,bootgod,12/30/2005,,,NES-TFROM,NES-TFROM-03,4,,,,,,,,,,,,,,,,,,,,,6113B1,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan,?????,Licensed,CAP-RX,Capcom,Capcom,Japan,1,1987-12-17,,,Famicom,D31DC910,EA93F3F2FD561C1CEE59AD51CFCB10F3DD83766F,ok,bootgod,1/22/2011,,,HVC-UNROM,HVC-UNROM-10,2,CAP-RX-0 PRG,128k,D31DC910,EA93F3F2FD561C1CEE59AD51CFCB10F3DD83766F,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan,?????,Licensed,CAP-RX,Capcom,Capcom,Japan,1,1987-12-17,,,Famicom,D31DC910,EA93F3F2FD561C1CEE59AD51CFCB10F3DD83766F,ok,bootgod,1/22/2011,,,HVC-UNROM,HVC-UNROM-10,2,,,,,,8k,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan,?????,Licensed,CAP-RX,Capcom,Capcom,Japan,1,1987-12-17,,,Famicom,D31DC910,EA93F3F2FD561C1CEE59AD51CFCB10F3DD83766F,ok,bootgod,1/22/2011,,,HVC-UNROM,HVC-UNROM-10,2,,,,,,,,74xx161,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan,?????,Licensed,CAP-RX,Capcom,Capcom,Japan,1,1987-12-17,,,Famicom,D31DC910,EA93F3F2FD561C1CEE59AD51CFCB10F3DD83766F,ok,bootgod,1/22/2011,,,HVC-UNROM,HVC-UNROM-10,2,,,,,,,,74xx32,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan,?????,Licensed,CAP-RX,Capcom,Capcom,Japan,1,1987-12-17,,,Famicom,D31DC910,EA93F3F2FD561C1CEE59AD51CFCB10F3DD83766F,ok,bootgod,1/22/2011,,,HVC-UNROM,HVC-UNROM-10,2,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan 2: Dr. Wily no Nazo,?????2 Dr.??????,Licensed,CAP-XR,Capcom,Capcom,Japan,1,1988-12-24,,,Famicom,6150517C,3E9DC769E1B63E73834786EC7FE9EDE7E706C72F,ok,bootgod,5/10/2009,,,HVC-SGROM,HVC-SGROM-03,1,CAP-XR-0 PRG,256k,6150517C,3E9DC769E1B63E73834786EC7FE9EDE7E706C72F,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan 2: Dr. Wily no Nazo,?????2 Dr.??????,Licensed,CAP-XR,Capcom,Capcom,Japan,1,1988-12-24,,,Famicom,6150517C,3E9DC769E1B63E73834786EC7FE9EDE7E706C72F,ok,bootgod,5/10/2009,,,HVC-SGROM,HVC-SGROM-03,1,,,,,,8k,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan 2: Dr. Wily no Nazo,?????2 Dr.??????,Licensed,CAP-XR,Capcom,Capcom,Japan,1,1988-12-24,,,Famicom,6150517C,3E9DC769E1B63E73834786EC7FE9EDE7E706C72F,ok,bootgod,5/10/2009,,,HVC-SGROM,HVC-SGROM-03,1,,,,,,,,MMC1B2,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan 2: Dr. Wily no Nazo,?????2 Dr.??????,Licensed,CAP-XR,Capcom,Capcom,Japan,1,1988-12-24,,,Famicom,6150517C,3E9DC769E1B63E73834786EC7FE9EDE7E706C72F,ok,bootgod,5/10/2009,,,HVC-SGROM,HVC-SGROM-03,1,CAP-XR-0 PRG,256k,6150517C,3E9DC769E1B63E73834786EC7FE9EDE7E706C72F,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan 2: Dr. Wily no Nazo,?????2 Dr.??????,Licensed,CAP-XR,Capcom,Capcom,Japan,1,1988-12-24,,,Famicom,6150517C,3E9DC769E1B63E73834786EC7FE9EDE7E706C72F,ok,bootgod,5/10/2009,,,HVC-SGROM,HVC-SGROM-03,1,,,,,,8k,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan 2: Dr. Wily no Nazo,?????2 Dr.??????,Licensed,CAP-XR,Capcom,Capcom,Japan,1,1988-12-24,,,Famicom,6150517C,3E9DC769E1B63E73834786EC7FE9EDE7E706C72F,ok,bootgod,5/10/2009,,,HVC-SGROM,HVC-SGROM-03,1,,,,,,,,MMC1A,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan 3: Dr. Wily no Saigo!?,?????3 Dr.???????!?,Licensed,CAP-XU,Capcom,Capcom,Japan,1,1990-09-28,,,Famicom,D9F1E47C,F8B186609BBE3AD77D294A5E07F26B7E111A5564,ok,bootgod,6/24/2007,,,HVC-TLROM,HVC-TLROM-04,4,CAP-XU-0 PRG,256k,1D2E5018,62AA604980AD4D67478ADE7D132CFA706C566F0D,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan 3: Dr. Wily no Saigo!?,?????3 Dr.???????!?,Licensed,CAP-XU,Capcom,Capcom,Japan,1,1990-09-28,,,Famicom,D9F1E47C,F8B186609BBE3AD77D294A5E07F26B7E111A5564,ok,bootgod,6/24/2007,,,HVC-TLROM,HVC-TLROM-04,4,,,,,,,,MMC3B,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan 3: Dr. Wily no Saigo!?,?????3 Dr.???????!?,Licensed,CAP-XU,Capcom,Capcom,Japan,1,1990-09-28,,,Famicom,D9F1E47C,F8B186609BBE3AD77D294A5E07F26B7E111A5564,ok,bootgod,6/24/2007,,,HVC-TLROM,HVC-TLROM-04,4,,,,,,,,,,,,128k,36F3CE63,DD21BBFA287BBF96FF7EBCA02C842D86EFB47560,CAP-XU-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan 5: Blues no Wana!?,?????5 ??????!?,Licensed,CAP-5V,Capcom,Capcom,Japan,1,1992-12-04,,,Famicom,FDDF2135,36A89DA160D9760F78B891E332F7DCABB6E90E70,ok,bootgod,6/21/2009,,,HVC-TLROM,HVC-TLROM-04,4,CAP-5V-0 PRG,256k,05CF9EB0,EC48A4B51456DFFCCD5306ACD2CBF414FFD2064E,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan 5: Blues no Wana!?,?????5 ??????!?,Licensed,CAP-5V,Capcom,Capcom,Japan,1,1992-12-04,,,Famicom,FDDF2135,36A89DA160D9760F78B891E332F7DCABB6E90E70,ok,bootgod,6/21/2009,,,HVC-TLROM,HVC-TLROM-04,4,,,,,,,,MMC3C,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan 5: Blues no Wana!?,?????5 ??????!?,Licensed,CAP-5V,Capcom,Capcom,Japan,1,1992-12-04,,,Famicom,FDDF2135,36A89DA160D9760F78B891E332F7DCABB6E90E70,ok,bootgod,6/21/2009,,,HVC-TLROM,HVC-TLROM-04,4,,,,,,,,,,,,256k,482C358D,4852D864677655202F90F0FBC4C8710C1590DA0F,CAP-5V-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan 6: Shijou Saidai no Tatakai!!,?????6 ???????!!,Licensed,CAP-6V,Capcom,Capcom,Japan,1,1993-11-05,,,Famicom,2D664D99,47336976A531FAB2592AF636A630A290EB036D18,ok,bootgod,1/22/2011,,,HVC-TGROM,HVC-TGROM-01,4,CAP-6V-0 PRG,512k,2D664D99,47336976A531FAB2592AF636A630A290EB036D18,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan 6: Shijou Saidai no Tatakai!!,?????6 ???????!!,Licensed,CAP-6V,Capcom,Capcom,Japan,1,1993-11-05,,,Famicom,2D664D99,47336976A531FAB2592AF636A630A290EB036D18,ok,bootgod,1/22/2011,,,HVC-TGROM,HVC-TGROM-01,4,,,,,,8k,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,RockMan 6: Shijou Saidai no Tatakai!!,?????6 ???????!!,Licensed,CAP-6V,Capcom,Capcom,Japan,1,1993-11-05,,,Famicom,2D664D99,47336976A531FAB2592AF636A630A290EB036D18,ok,bootgod,1/22/2011,,,HVC-TGROM,HVC-TGROM-01,4,,,,,,,,MMC3C,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rocket Ranger,,Licensed,NES-2R-USA,Kemco,Cinemaware,USA,1,1990-06,,Kemco,NES-NTSC,67F77118,CA74A7A9FE061CBD0AFFEF7BC358C789517A57B3,ok,bootgod,12/17/2005,,,NES-SGROM,NES-SGROM-04,1,NES-2R-0 PRG,256k,67F77118,CA74A7A9FE061CBD0AFFEF7BC358C789517A57B3,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rocket Ranger,,Licensed,NES-2R-USA,Kemco,Cinemaware,USA,1,1990-06,,Kemco,NES-NTSC,67F77118,CA74A7A9FE061CBD0AFFEF7BC358C789517A57B3,ok,bootgod,12/17/2005,,,NES-SGROM,NES-SGROM-04,1,,,,,,8k,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rocket Ranger,,Licensed,NES-2R-USA,Kemco,Cinemaware,USA,1,1990-06,,Kemco,NES-NTSC,67F77118,CA74A7A9FE061CBD0AFFEF7BC358C789517A57B3,ok,bootgod,12/17/2005,,,NES-SGROM,NES-SGROM-04,1,,,,,,,,MMC1B2,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rocket Ranger,,Licensed,NES-2R-USA,Kemco,Cinemaware,USA,1,1990-06,,Kemco,NES-NTSC,67F77118,CA74A7A9FE061CBD0AFFEF7BC358C789517A57B3,ok,bootgod,12/17/2005,,,NES-SGROM,NES-SGROM-04,1,,,,,,,,,,,,,,,,,,,,,6113B1,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,"Rocketeer, The",,Licensed,NES-5R-USA,Bandai,Realtime Associates,USA,1,1991-05,,,NES-NTSC,1D6DECCC,10B9E6EEE7305F8ECA3004A732D748212D947F52,ok,bootgod,12/24/2005,,,NES-SGROM,NES-SGROM-04,1,NES-5R-0 PRG,256k,1D6DECCC,10B9E6EEE7305F8ECA3004A732D748212D947F52,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,"Rocketeer, The",,Licensed,NES-5R-USA,Bandai,Realtime Associates,USA,1,1991-05,,,NES-NTSC,1D6DECCC,10B9E6EEE7305F8ECA3004A732D748212D947F52,ok,bootgod,12/24/2005,,,NES-SGROM,NES-SGROM-04,1,,,,,,8k,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,"Rocketeer, The",,Licensed,NES-5R-USA,Bandai,Realtime Associates,USA,1,1991-05,,,NES-NTSC,1D6DECCC,10B9E6EEE7305F8ECA3004A732D748212D947F52,ok,bootgod,12/24/2005,,,NES-SGROM,NES-SGROM-04,1,,,,,,,,MMC1B3,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,"Rocketeer, The",,Licensed,NES-5R-USA,Bandai,Realtime Associates,USA,1,1991-05,,,NES-NTSC,1D6DECCC,10B9E6EEE7305F8ECA3004A732D748212D947F52,ok,bootgod,12/24/2005,,,NES-SGROM,NES-SGROM-04,1,,,,,,,,,,,,,,,,,,,,,6113B1,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rockin' Kats,,Licensed,NES-7A-USA,Atlus,Atlus,USA,1,1991-09,,,NES-NTSC,8927FD4C,4B94BB29C17AED8467C51352382FA01F5809DC50,ok,bootgod,12/10/2006,,,NES-TLROM,NES-TLROM-03,4,NES-7A-0 PRG,128k,319CCFCC,06E1C34AF917B84A990DB895C7B44DF1B3393C96,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rockin' Kats,,Licensed,NES-7A-USA,Atlus,Atlus,USA,1,1991-09,,,NES-NTSC,8927FD4C,4B94BB29C17AED8467C51352382FA01F5809DC50,ok,bootgod,12/10/2006,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,MMC3B,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rockin' Kats,,Licensed,NES-7A-USA,Atlus,Atlus,USA,1,1991-09,,,NES-NTSC,8927FD4C,4B94BB29C17AED8467C51352382FA01F5809DC50,ok,bootgod,12/10/2006,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,,,,,128k,487AA440,EE7EBBCF89C81BA59BEDA1BD27289DAE21BB8071,NES-7A-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Rockin' Kats,,Licensed,NES-7A-USA,Atlus,Atlus,USA,1,1991-09,,,NES-NTSC,8927FD4C,4B94BB29C17AED8467C51352382FA01F5809DC50,ok,bootgod,12/10/2006,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,,,,,,,,,,,,,,6113B1,,,,,
